date,AAPLclose,axpclose,catclose,baclose,cscoclose,cvxclose,ibmclose,msftclose,pgclose,xomclose
2017-12-01,168.5199,96.0624,137.1797,266.1561,35.9216,114.5697,147.30700000000002,82.7377,86.2439,79.9757
2017-12-04,167.2884,96.779,137.5393,272.6192,36.2105,115.0704,148.0628,82.8262,86.5985,80.139
2017-12-05,167.1308,96.8968,137.5198,270.236,36.3261,116.351,149.6893,79.7003,87.6048,80.2446
2017-12-06,166.5101,96.406,136.1981,272.9134,35.9313,115.9177,148.6273,80.2016,87.5952,79.5916
2017-12-07,166.8155,96.7692,136.3925,276.5422,36.0276,115.1667,147.4314,81.3714,87.4514,79.0059
2017-12-08,166.8648,96.7398,138.8707,280.3966,36.0179,115.1859,146.9243,81.0863,86.3493,79.2652
2017-12-11,170.11599999999999,97.1815,139.8134,277.7093,36.2202,115.4652,148.1107,82.7279,86.6081,79.3708
2017-12-12,169.1603,97.5447,139.726,284.3588,36.5572,115.9466,148.6847,83.7797,86.4739,79.7261
2017-12-13,169.7219,95.9839,139.3858,286.2222,36.5091,115.2341,149.9571,84.1237,86.1097,79.4668
2017-12-14,169.6726,95.3655,144.391,288.223,36.7402,115.4748,147.2496,83.8976,87.0968,79.8125
2017-12-15,171.3967,96.7103,142.1654,288.2818,36.4995,115.0896,147.3357,83.2489,87.2118,79.6012
2017-12-18,173.8105,97.84899999999999,142.5638,290.4395,36.7787,115.2822,145.9006,85.3721,88.0648,79.7261
2017-12-19,171.9583,97.3287,145.5572,291.5281,37.058,115.2533,146.6947,84.9101,88.0552,79.6396
2017-12-20,171.7711,96.7005,146.6651,292.1656,36.8847,115.3881,146.599,84.3695,87.8635,79.1595
2017-12-21,172.4214,96.6907,148.2299,289.3508,37.3084,116.3991,146.3312,84.0647,87.7198,79.5724
2017-12-22,172.4214,96.9263,150.2902,289.4195,37.1062,120.1831,144.9439,84.0451,87.854,80.5134
2017-12-26,168.047,96.7594,151.369,289.6745,37.1254,120.3372,145.9006,84.0549,88.2948,80.6287
2017-12-27,168.0766,97.3091,152.0396,289.9295,37.058,121.3,146.2163,83.9468,88.6302,80.6383
2017-12-28,168.5495,97.8686,153.0892,290.6454,37.1351,120.88600000000001,146.5034,84.2515,88.2661,80.5614
2017-12-29,166.7269,97.4858,153.9639,289.2331,37.164,120.9149,147.374,84.2613,88.2373,80.6767
2018-01-02,169.71200000000002,97.1226,153.1475,291.126,36.8847,120.5394,146.7808,84.0844,88.0552,80.3118
2018-01-03,169.6825,97.7214,152.6227,292.0675,37.424,122.8406,147.5749,84.4874,86.8764,81.6465
2018-01-04,170.4707,99.3468,152.856,290.9592,37.7225,123.7361,151.6314,84.8806,86.771,83.25
2018-01-05,172.4115,99.5734,154.9552,302.895,37.8293,123.3509,154.7025,85.6277,87.3844,83.3653
2018-01-08,171.7711,98.6573,157.4043,304.1798,38.3532,123.1487,155.4583,86.6893,87.4419,83.29799999999999
2018-01-09,171.7514,99.0217,161.3598,312.3004,38.751,123.7553,156.3959,86.7778,87.9019,83.6725
2018-01-10,171.71200000000002,99.7113,161.7486,314.0952,38.5084,123.0909,156.7403,86.7188,87.2598,83.3172
2018-01-11,172.6874,99.2286,161.2043,321.8039,38.7219,123.8805,157.0752,86.3256,86.7039,82.6547
2018-01-12,174.4706,99.465,164.4407,329.7381,38.9062,127.6452,157.0943,86.5812,86.3972,83.4709
2018-01-16,173.5839,98.8444,165.5097,328.7083,39.6533,128.637,156.0802,88.0753,85.8797,84.0374
2018-01-17,176.4509,99.2582,164.5476,344.2532,39.3331,127.10600000000001,156.7595,86.8466,86.4643,83.5093
2018-01-18,176.6085,98.3716,163.7604,333.6121,39.9735,127.443,161.3517,88.6061,87.4035,84.4983
2018-01-19,175.8203,96.5689,164.0811,331.2289,40.0705,126.7016,161.8014,88.5668,87.0844,83.95100000000001
2018-01-22,174.3819,96.8545,166.3853,331.4937,40.0608,126.4224,155.3435,88.4685,87.9439,83.6821
2018-01-23,174.4213,96.5196,166.854,329.1301,40.4198,127.6356,155.5636,90.0511,88.7357,84.7384
2018-01-24,171.643,97.8199,165.4285,328.2474,40.8467,126.1528,159.0556,90.3362,85.9932,84.7864
2018-01-25,168.579,98.2041,164.3642,336.5053,40.9146,126.5091,158.2137,90.2575,85.2786,85.0072
2018-01-26,168.9731,98.145,165.3699,336.6132,40.6526,125.7966,158.3094,90.7589,85.3076,84.8536
2018-01-29,165.4756,97.9283,163.1145,334.2594,41.293,126.3165,160.0984,92.4594,84.7185,85.4585
2018-01-30,164.5003,97.2387,158.7403,331.2092,41.5743,123.7072,159.5818,92.3218,83.8784,84.5079
2018-01-31,164.9535,97.9184,159.8924,347.5486,40.9922,120.5779,156.5394,91.1619,83.9653,83.3268
2018-02-01,165.2983,98.5095,158.9355,350.0691,40.3033,120.6934,156.616,93.3933,83.3762,83.8262
2018-02-02,158.126,95.23899999999999,158.4083,342.1937,40.4586,120.9053,155.3722,92.656,82.9031,85.5257
2018-02-05,154.1753,90.6386,153.7705,322.5492,39.7115,114.1749,152.148,90.2182,81.358,81.1664
2018-02-06,160.6186,92.7762,147.5119,334.3476,37.6255,108.1282,145.9293,86.5025,78.2775,76.5478
2018-02-07,157.1802,92.2147,152.716,341.4189,38.9741,112.8269,148.6177,89.7759,79.5522,75.2323
2018-02-08,152.8551,87.0233,150.6949,324.9102,39.1391,111.0072,147.1922,88.0851,79.0307,73.8784
2018-02-09,154.7248,90.3529,142.5421,328.0345,37.6158,108.1282,142.5934,83.5634,77.4663,73.043
2018-02-12,160.9569,93.2885,145.686,338.8464,38.3532,109.2837,144.4484,86.6795,77.1766,73.5086
2018-02-13,162.5694,93.1506,148.6933,338.2157,39.3913,109.7458,146.2744,87.6133,78.5382,74.1294
2018-02-14,165.5667,94.7957,150.3336,339.8813,40.0026,109.0815,145.6464,88.3014,78.7024,74.013
2018-02-15,171.1262,95.1208,154.327,351.324,40.836999999999996,109.4088,149.5207,89.684,77.9105,74.1682
2018-02-16,170.5722,95.3473,156.2017,349.9245,42.7677,109.4283,150.7283,91.5111,79.5811,73.9257
2018-02-20,169.9985,95.7414,152.5988,348.2588,43.0103,109.0491,150.8926,90.8592,79.7646,74.2458
2018-02-21,169.2269,96.0468,151.8861,347.293,42.7483,107.921,149.9071,91.5703,78.5479,73.4795
2018-02-22,170.6415,95.899,151.5639,350.7918,42.0207,106.054,148.7477,90.3556,77.4856,72.6453
2018-02-23,173.6091,97.3274,155.1081,351.5211,41.6617,106.8611,147.9941,90.5926,78.065,73.5862
2018-02-26,177.0418,100.1251,158.5743,358.2429,42.6901,109.4867,150.2549,92.8937,78.2678,75.2062
2018-02-27,176.468,98.0958,159.82399999999998,359.3862,44.0096,111.4413,153.2113,94.2368,78.8279,76.4769
2018-02-28,176.2009,96.0566,157.4514,356.9912,43.6991,110.4786,151.2501,93.03200000000001,77.7753,75.1771
2018-03-01,173.1145,93.7219,150.97799999999998,344.6516,43.4469,108.8351,150.5544,92.6073,75.8247,73.4698
2018-03-02,174.3115,94.1751,146.6819,339.7039,42.4961,108.9518,148.6028,91.6987,75.9985,72.946
2018-03-05,174.9149,95.2193,142.9229,347.6675,42.7483,108.5629,149.2598,91.8962,76.771,73.2855
2018-03-06,174.7665,94.6381,147.5509,343.8927,43.1946,110.0312,151.6365,92.4789,77.5339,73.9839
2018-03-07,173.1442,94.2145,150.1188,342.0398,42.9715,110.5175,150.4482,92.1629,77.2732,73.8966
2018-03-08,175.0336,95.1503,147.9317,343.7054,42.8842,110.7022,152.9601,92.6962,76.4427,72.0342
2018-03-09,178.0409,97.5737,149.9626,349.412,43.02,110.2257,150.9216,93.2591,77.2249,71.8984
2018-03-12,179.7621,96.2142,154.5125,339.2308,44.0193,113.9891,153.9166,95.34299999999999,77.5339,72.3252
2018-03-13,178.03099999999998,93.9485,150.8511,333.7903,44.193999999999996,113.5709,154.8345,95.5701,77.1187,72.9848
2018-03-14,176.5175,93.12100000000001,150.0602,325.5015,43.8156,113.25,153.9263,93.2394,76.9835,72.2961
2018-03-15,176.7252,92.9831,148.9374,325.2256,43.931999999999995,111.9567,152.7669,92.6863,76.2882,71.39399999999999
2018-03-16,176.102,94.1849,150.9194,325.7085,43.9805,112.3943,154.2065,93.0122,75.9695,72.1894
2018-03-19,173.4113,93.4264,152.7648,326.9799,43.67,112.2192,154.8345,93.427,76.2592,72.8684
2018-03-20,173.3519,93.5348,148.5566,332.7653,42.9521,110.7508,152.023,91.7382,75.9599,71.9275
2018-03-21,169.4247,93.3279,150.4215,332.24300000000005,43.0491,111.344,150.9119,91.9752,75.6219,71.7723
2018-03-22,167.0308,90.0475,152.1204,315.005,42.9909,113.814,151.3853,91.3333,74.3955,72.7908
2018-03-23,163.1629,89.1018,143.4306,316.3749,41.7878,110.5661,146.941,88.6767,73.7871,71.297
2018-03-26,170.9086,91.2395,140.8822,324.2301,41.1571,109.8659,143.8494,86.09899999999999,73.3043,70.7052
2018-03-27,166.5263,90.0574,145.6665,316.4932,42.7483,112.1706,148.1777,92.6172,73.7871,71.782
2018-03-28,164.6863,90.8356,143.5185,315.4091,41.4094,111.4996,146.7671,88.3606,75.1197,71.491
2018-03-29,165.9723,91.8897,141.7317,323.1558,40.4198,109.0102,147.3565,88.2816,76.1337,70.6276
2018-04-02,164.8842,89.6436,143.8992,317.7942,41.6132,110.8967,148.2357,90.1383,76.5586,72.3737
2018-04-03,166.5757,91.3577,140.4917,326.0535,39.7891,109.1463,144.9894,87.4224,74.7431,71.0253
2018-04-04,169.7611,92.1852,141.634,322.7222,40.1481,111.6649,144.7769,88.5976,75.7667,72.7714
2018-04-05,170.9382,93.1443,141.7512,331.5531,40.2948,111.3246,148.9023,91.1852,76.3365,72.6259
2018-04-06,166.5659,90.88,144.6315,321.4212,40.9012,114.0571,148.8154,91.2345,76.0951,73.7414
2018-04-09,168.2179,91.1074,139.6129,317.8336,39.8351,111.5969,145.4725,89.1112,75.7378,72.6259
2018-04-10,171.3834,91.9578,139.7008,330.0057,40.2655,112.7832,147.5207,89.6445,75.477,72.6259
2018-04-11,170.5821,90.5734,144.5925,322.6433,41.576,115.5741,150.1293,91.7283,75.6798,74.7599
2018-04-12,172.2638,92.3038,143.3232,332.6175,41.4978,115.9631,150.1003,90.721,75.5833,75.1092
2018-04-13,172.8474,91.9874,146.5941,324.5356,42.3878,115.9437,152.7186,92.4197,75.1197,74.9055
2018-04-16,173.9257,92.551,146.6819,326.9898,42.0553,116.6146,151.4046,91.9259,75.6798,75.5069
2018-04-17,176.3196,92.8081,148.5468,331.8684,42.3487,117.3731,152.5447,93.0023,75.9116,76.1859
2018-04-18,175.9239,94.0837,149.6892,336.0868,43.6103,118.1122,155.4624,94.8788,75.7378,75.9822
2018-04-19,170.9382,101.2227,152.2668,335.73199999999997,43.6495,120.4071,143.7528,95.2442,75.5157,76.8455
2018-04-20,163.9345,99.6605,152.0228,333.7903,43.581,120.3002,142.6997,94.9183,73.0471,77.0395
2018-04-23,163.4597,99.4825,150.384,333.9579,43.1213,118.9388,139.9945,93.8221,71.9263,76.6321
2018-04-24,161.1845,99.3144,151.1102,324.3188,43.2778,120.1737,140.922,94.1677,71.1466,77.185
2018-04-25,161.8868,97.67299999999999,141.7388,337.92,42.778999999999996,119.1624,140.6321,91.9654,70.6593,76.0016
2018-04-26,162.4507,99.1067,142.4748,337.851,42.7497,119.3375,140.9993,91.1654,70.4644,77.1171
2018-04-27,160.5711,98.4937,143.5738,335.9685,43.2387,120.7961,141.7528,93.0912,70.903,78.4363
2018-04-30,163.4795,97.6433,142.0136,328.754,43.7277,123.13,141.52100000000002,94.6319,70.9615,75.4584
2018-05-01,167.2781,97.4752,141.6603,324.7919,43.3169,121.6616,140.0524,92.3604,70.5034,75.4196
2018-05-02,174.6676,96.5359,141.7192,319.519,43.8451,121.4185,140.0911,93.8221,70.133,74.6435
2018-05-03,174.9842,96.0514,141.1696,325.9253,42.8964,122.0311,137.6274,92.3505,69.1389,74.498
2018-05-04,181.8494,97.2478,141.0911,329.6114,43.4636,122.5368,137.183,92.9036,69.5483,74.2458
2018-05-07,183.1651,97.4752,143.6327,335.525,44.3047,122.07,139.03799999999998,93.9801,70.5911,74.595
2018-05-08,184.0455,98.6222,147.0182,333.4947,44.7253,121.4963,138.3713,95.0269,70.1525,75.4099
2018-05-09,185.3414,99.3737,147.1261,339.5363,44.7057,123.0813,138.1588,94.62200000000001,69.6263,75.7494
2018-05-10,187.9925,100.2438,149.756,340.8043,45.0285,125.1721,139.3115,95.738,70.5326,77.5342
2018-05-11,187.2774,100.2834,151.0906,339.2096,45.2828,125.2693,140.9038,96.696,71.2928,79.2706
2018-05-14,186.8405,100.1548,151.9639,341.3194,44.9209,126.2612,140.8061,96.4886,71.5072,79.6429
2018-05-15,185.1424,99.611,152.3761,338.8728,44.696000000000005,126.796,140.9624,96.8145,71.4195,80.1818
2018-05-16,186.8703,99.4627,149.7364,337.7337,44.4808,126.164,140.4154,96.1133,71.0979,80.1426
2018-05-17,185.6886,100.0856,150.9238,340.8736,44.1678,125.9889,141.2848,96.3613,71.6632,80.368
2018-05-18,185.0133,99.8582,150.8158,347.8963,42.5052,126.9895,141.1578,95.3992,72.0823,80.2308
2018-05-21,186.3241,100.8964,152.798,360.4659,42.2607,125.42,140.7475,95.5777,71.5852,79.6625
2018-05-22,185.8574,101.54899999999999,155.94799999999998,351.6504,42.7888,126.9012,142.1249,96.8076,72.1797,80.6228
2018-05-23,187.049,100.7877,153.2789,355.8006,42.691,125.78299999999999,141.7341,96.7084,72.1505,79.9956
2018-05-24,186.8405,100.8668,154.7901,355.5926,42.7203,126.244,141.3238,97.859,72.2967,80.4954
2018-05-25,187.2675,99.96700000000001,154.7508,356.6722,42.6127,124.1939,140.7377,97.5119,71.8971,78.6532
2018-05-29,186.5922,96.6249,152.9354,349.1345,42.3096,119.8582,140.3177,97.5615,72.4234,77.1247
2018-05-30,186.195,97.8806,150.7471,354.7903,42.0259,119.0735,137.9536,97.2143,72.17,76.8405
2018-05-31,185.5694,97.1984,152.5527,348.8175,41.9086,122.7716,139.3213,98.1467,72.9887,79.8585
2018-06-01,188.916,97.1489,149.0691,353.3342,41.7716,121.928,138.0416,98.0376,71.3123,79.6037
2018-06-04,190.4949,98.3355,150.649,357.3062,42.7008,121.4866,138.6668,99.9717,71.5852,80.1818
2018-06-05,191.9646,98.197,149.6481,356.6821,42.6225,119.9269,139.7315,100.8446,72.2967,79.3391
2018-06-06,192.6299,99.8384,150.1485,368.0334,42.7106,120.3879,140.3763,101.3604,72.092,79.055
2018-06-07,192.1135,100.3427,153.5831,365.0321,43.2876,121.0255,141.3629,101.6579,72.4624,80.4072
2018-06-08,190.3658,99.8681,153.3672,365.9929,42.691,124.5372,141.9979,100.061,73.8366,81.2107
2018-06-11,189.8991,100.0659,152.4153,367.4193,42.5247,124.0271,142.7598,100.8049,75.2205,81.9162
2018-06-12,190.9418,99.6011,153.377,367.1023,42.7301,125.1258,143.1897,100.2296,75.5616,81.4262
2018-06-13,189.3728,98.8991,154.5447,360.3966,42.9746,124.6549,143.47299999999998,100.4875,75.279,80.7599
2018-06-14,189.4721,98.64200000000001,151.8167,358.9801,43.0431,124.6451,142.965,100.0312,74.5285,79.8683
2018-06-15,187.5257,97.4159,150.2761,354.4832,43.7081,124.0958,141.8416,100.5966,74.0607,80.2406
2018-06-18,187.4264,97.3665,147.2144,351.37300000000005,43.2778,121.6729,142.0272,99.3171,75.4154,79.0354
2018-06-19,184.3976,96.0514,145.8995,337.8823,43.2387,123.5661,141.1382,100.0412,73.9145,79.1922
2018-06-20,185.202,95.3394,140.6201,339.4374,42.8573,123.1443,140.5717,100.0412,74.3921,79.0746
2018-06-21,184.1692,95.5471,140.4533,334.4551,42.778999999999996,122.8991,139.33100000000002,101.04299999999999,73.9243,78.8296
2018-06-22,183.63299999999998,96.1403,136.9206,335.6933,42.2118,120.2506,137.9829,100.3189,74.4993,78.0849
2018-06-25,180.9021,97.4357,137.32299999999998,328.0564,42.2509,122.7127,138.0123,99.5948,75.4642,79.7409
2018-06-26,183.1464,97.1094,134.0258,328.1555,41.3609,120.2702,135.5798,97.5912,75.815,78.1339
2018-06-27,182.8783,95.8734,133.0052,326.6895,41.6152,121.7906,135.8631,98.2756,76.0197,79.0158
2018-06-28,184.2089,95.8833,132.0926,331.4737,41.4,123.5955,134.3001,96.7481,75.7176,80.0642
2018-06-29,183.8217,96.9017,133.4861,332.3255,41.9966,123.262,136.8009,97.8293,76.0684,80.319
2018-07-02,185.8773,97.8905,133.1328,332.8901,42.0846,124.0173,136.4688,97.8094,76.0782,81.0637
2018-07-03,182.6399,96.7435,133.7412,329.77,41.8694,121.8789,136.6251,99.1981,76.1464,80.1132
2018-07-05,184.1096,97.7755,131.3272,330.0177,41.7325,122.3498,136.3418,98.2459,75.9222,80.5836
2018-07-06,186.6618,97.7656,133.2702,331.4638,41.9494,121.6141,138.1588,98.9501,77.199,80.6521
2018-07-09,189.2536,99.145,132.8777,338.6747,42.0972,121.771,139.1845,100.3387,77.2964,80.6717
2018-07-10,189.0252,99.145,138.3337,343.865,42.0578,123.5857,141.0503,101.0231,75.8833,81.2303
2018-07-11,186.5724,99.53200000000001,138.6085,337.3672,42.2451,125.1552,141.3629,101.2909,77.7935,81.975
2018-07-12,189.7005,100.3755,134.2024,342.7457,41.9592,121.1629,141.5876,101.1521,77.1503,80.9265
2018-07-13,189.9984,99.7304,136.8127,347.4605,42.9547,121.8887,143.0627,103.3441,76.8871,81.0245
2018-07-16,189.5813,99.919,138.1178,352.7201,41.1806,121.6729,142.5254,104.5741,77.2964,81.632
2018-07-17,190.1175,100.3755,135.4977,353.4927,41.8902,120.6332,142.0956,104.0583,77.5109,80.8285
2018-07-18,189.0748,102.1914,136.3515,356.8109,41.7325,119.5836,140.1711,105.0898,77.9982,80.6521
2018-07-19,190.5445,99.40299999999999,138.4809,351.9574,41.6044,119.2108,141.1773,104.2666,77.696,80.564
2018-07-20,190.1076,99.3831,137.6515,351.5315,41.7917,119.3482,145.7881,103.5524,77.4277,80.3582
2018-07-23,190.2764,100.4449,135.0845,349.917,41.4073,119.9367,142.965,105.4072,77.3785,79.7605
2018-07-24,191.6567,100.9312,134.5514,354.8695,41.4565,119.0146,142.33,107.0934,77.2113,79.7605
2018-07-25,193.4641,101.8441,136.2199,352.5418,41.7818,121.4866,142.9943,106.786,77.6834,81.33800000000001
2018-07-26,192.8583,101.7151,138.6981,355.9096,42.5408,122.5165,143.2287,109.9302,78.1555,81.9064
2018-07-27,189.6508,103.0548,140.7714,357.2269,42.9055,121.5847,143.3167,108.73,78.7652,82.5433
2018-07-30,188.5883,100.0778,140.7517,347.728,41.9592,123.5661,141.7927,106.8058,79.2471,80.27
2018-07-31,188.9656,98.7579,137.9773,352.9182,41.565,125.3906,142.1249,104.5146,78.8734,80.0936
2018-08-01,200.0976,98.6885,141.976,349.4118,41.6832,123.8604,141.5778,105.2188,79.5421,79.8683
2018-08-02,205.9466,98.9663,136.7827,346.4106,41.2594,122.9972,140.1809,105.4172,79.3159,78.7708
2018-08-03,206.5424,100.0182,136.2594,345.1328,41.9198,121.3983,139.6534,106.6967,80.6436,78.3005
2018-08-06,207.6149,100.1472,136.7531,343.2806,42.2155,121.6827,144.2838,107.1629,80.9682,78.5846
2018-08-07,205.6685,101.1892,137.7108,347.4308,42.6788,121.928,142.6524,107.2521,81.155,78.565
2018-08-08,205.8076,101.993,140.57399999999998,344.4791,42.9547,122.7912,143.6097,107.9961,81.273,79.6331
2018-08-09,207.4262,102.2014,137.9378,342.1399,43.211000000000006,121.516,143.4925,108.6011,80.9878,79.104
2018-08-10,206.8084,100.8022,136.7629,337.8497,43.1519,120.1917,142.9494,108.7796,80.0535,78.7022
2018-08-13,208.1438,101.0304,134.1959,336.8046,43.1519,120.9863,142.66299999999998,108.1151,80.083,78.623
2018-08-14,209.0207,101.3976,133.3073,337.58099999999996,43.1223,120.1035,140.9153,107.3315,80.1716,77.7716
2018-08-15,209.50900000000001,100.7327,133.2086,330.2349,43.3687,120.2408,141.5571,108.6705,79.965,77.5242
2018-08-16,212.5783,101.86399999999999,130.3454,344.3895,43.2307,115.6893,142.1002,107.197,80.9387,76.1679
2018-08-17,216.8235,102.2411,134.5316,344.8076,44.5121,116.5212,143.5122,107.177,82.3057,77.2173
2018-08-20,214.7108,103.0349,137.5725,349.1276,45.2119,116.6598,144.2231,107.1173,82.3057,77.4747
2018-08-21,214.2923,104.0074,136.911,352.1437,45.5569,116.6103,144.6675,106.4104,82.2565,78.0191
2018-08-22,214.3023,105.0196,138.2143,348.4209,45.1232,116.7985,144.1343,105.5242,82.5122,78.0389
2018-08-23,214.7407,104.5631,137.8589,345.8826,45.3302,117.76899999999999,143.4135,106.5995,82.0106,79.1576
2018-08-24,215.4084,104.9502,135.0549,347.7739,45.3597,116.9569,143.5418,107.0974,81.8631,78.2864
2018-08-27,217.1822,106.2303,136.4569,352.1139,45.6554,117.8581,144.2034,107.9338,81.9811,78.821
2018-08-28,218.9361,106.4585,140.2383,349.5955,45.9216,119.1851,144.8452,109.1286,82.0598,79.5932
2018-08-29,222.2047,105.8929,140.1988,348.5802,46.2764,118.6999,144.7465,109.7858,82.0991,79.4744
2018-08-30,224.2476,105.4166,140.0606,345.3053,46.7988,119.0564,145.6845,111.5382,82.109,80.0486
2018-08-31,226.8385,105.1685,137.2961,341.2142,46.4735,118.6504,144.0948,111.4685,82.0303,79.7021
2018-09-04,227.56599999999997,106.1906,137.0888,344.6583,47.0846,117.3134,144.6379,111.8469,81.5779,79.3655
2018-09-05,226.0812,104.8708,136.4865,345.0863,47.0452,117.7195,143.8479,111.2295,81.332,79.4843
2018-09-06,222.3243,104.5929,138.8067,349.6552,46.5918,117.76899999999999,144.8156,108.0234,81.9123,80.5436
2018-09-07,220.5305,105.2677,139.7743,347.6744,46.6017,114.1147,144.549,108.2723,81.2829,79.6526
2018-09-10,217.5709,106.4684,139.5274,340.2885,46.375,113.4908,143.6208,107.7446,80.5551,81.0088
2018-09-11,223.0717,107.4806,140.2482,343.6629,46.3947,113.3719,143.8183,108.9096,81.0173,80.89
2018-09-12,220.3013,107.0539,140.2284,351.7854,46.3552,113.9067,144.6477,110.7616,80.6535,82.0285
2018-09-13,225.6228,107.82799999999999,142.4499,353.8259,46.2173,114.6693,144.7267,111.2295,81.7353,82.2958
2018-09-14,223.0617,108.7211,143.6939,358.14599999999996,46.5622,115.1743,147.0768,112.4244,82.0696,81.4939
2018-09-17,217.1224,108.3638,143.062,354.3237,46.7199,116.2439,146.4646,112.8824,82.227,82.0879
2018-09-18,217.4812,108.8004,144.3653,361.9086,46.4341,116.3726,146.0795,111.6577,82.8564,82.573
2018-09-19,217.6107,109.2569,147.1791,363.5411,46.7791,116.9866,146.6917,112.7231,82.6105,82.7908
2018-09-20,219.265,110.2592,150.8223,365.7708,46.6017,118.3533,147.1854,111.2196,82.6105,83.7807
2018-09-21,216.9032,110.0508,154.0212,370.5189,47.0452,118.2641,149.2491,113.0815,83.948,83.9688
2018-09-24,220.0223,109.0088,154.3964,366.2984,47.8633,119.9576,149.4466,113.7686,84.4004,84.3153
2018-09-25,221.4174,109.0287,152.0466,365.5418,47.745,121.4332,148.1432,114.1768,82.8761,85.73100000000001
2018-09-26,219.6536,107.1829,152.1354,363.352,47.7746,122.1759,147.0373,113.9578,81.7451,85.632
2018-09-27,224.1678,107.0242,151.2271,365.7011,47.7154,120.7696,149.7034,113.4898,81.8828,84.9192
2018-09-28,224.9551,105.6746,150.536,370.1904,47.6366,121.2846,149.5947,113.9179,81.4894,84.9093
2018-10-01,226.4698,107.0738,150.5557,380.5326,47.952,121.0965,149.3084,113.8781,81.8533,84.1668
2018-10-02,228.4828,107.56,150.3484,384.5939,48.1688,123.186,151.0759,115.1128,82.286,84.9489
2018-10-03,231.2631,107.6196,152.8562,390.4966,48.3068,123.5326,151.8164,114.6547,82.9646,85.5924
2018-10-04,227.1973,107.3009,156.2131,388.1972,48.435,124.0971,151.2931,114.6747,81.6566,85.2855
2018-10-05,223.5101,106.7929,154.7617,384.6934,48.0083,123.7406,149.4071,112.3049,80.5649,84.7212
2018-10-08,222.99200000000002,106.5539,151.3653,383.9966,47.7602,124.1169,147.1558,111.6477,80.7911,84.4836
2018-10-09,226.0812,106.2253,151.4048,383.6681,47.1549,123.6317,146.5238,110.3732,81.03699999999999,85.2657
2018-10-10,215.6077,103.1478,147.5642,365.7807,47.1251,125.5925,145.3883,111.7772,80.8403,85.6419
2018-10-11,213.7044,101.166,141.89700000000002,356.4638,45.2794,121.4134,140.8955,105.7034,80.0929,83.6718
2018-10-12,221.3377,102.5802,139.1819,358.4546,43.781000000000006,117.2837,137.2717,105.4545,77.5654,80.7811
2018-10-15,216.6042,102.2017,140.2679,357.2302,45.3588,116.6301,139.0787,109.0987,77.7523,80.5634
2018-10-16,221.3776,103.845,140.0013,366.5572,44.3268,115.8081,139.3551,107.1372,78.8046,80.009
2018-10-17,220.4209,103.9147,141.8871,363.8198,45.468,116.3726,143.295,110.5226,79.67,80.3852
2018-10-18,215.2689,102.4208,139.5472,357.6981,45.586999999999996,116.1548,132.3642,110.2338,80.5059,80.6821
2018-10-19,218.5475,106.295,134.0774,354.6223,45.1107,116.333,128.9082,108.0333,79.6102,81.0286
2018-10-22,219.8828,104.084,130.4806,354.3436,44.9917,116.9965,127.4764,108.1927,86.6148,81.1474
2018-10-23,221.9556,103.9545,127.8873,348.4408,45.4084,116.0755,128.3849,109.1585,85.9203,80.3357
2018-10-24,214.3421,101.4249,118.2195,353.0197,45.071000000000005,112.3024,129.5599,107.6351,86.4759,79.0388
2018-10-25,219.0358,103.1777,111.6219,362.0977,43.7314,109.1433,125.6102,101.8799,88.7578,76.8411
2018-10-26,215.5479,100.8373,114.8909,357.6184,45.1207,110.5,124.8598,107.8342,88.3014,77.5242
2018-10-29,211.502,100.7776,114.3146,334.0473,43.91,110.4505,123.2206,106.5,87.1704,76.752
2018-10-30,212.5584,101.6639,113.2514,348.3015,43.5032,107.8757,118.1354,103.4033,87.5474,76.2768
2018-10-31,218.09900000000002,102.3113,116.7092,353.2287,44.2375,109.7771,113.9487,103.2839,88.4899,77.9894
2018-11-01,221.4473,103.6159,120.5445,361.401,45.3985,110.5693,113.9784,106.3506,87.984,78.8804
2018-11-02,206.7586,103.2873,123.9029,356.1054,45.2993,110.094,115.3607,105.4644,88.8868,79.8605
2018-11-05,200.8891,104.7812,124.986,360.316,45.1306,113.6195,114.2153,105.7034,89.1051,81.1276
2018-11-06,203.0615,104.5521,125.602,364.7853,45.7855,117.7888,118.5501,107.0476,90.4842,80.8207
2018-11-07,209.22,106.8726,128.5033,370.3098,46.1427,117.7492,121.5716,107.2567,90.7917,81.1672
2018-11-08,208.49,108.0578,134.2364,370.77,47.532,119.7001,123.27,111.4785,90.5735,82.1968
2018-11-09,204.47,107.8387,130.5502,369.34,48.0678,118.2047,123.38,111.2694,90.6429,80.89
2018-11-12,194.17,106.0559,126.0988,357.03,46.7481,118.3533,123.54,109.0987,91.6847,80.87
2018-11-13,192.23,107.4204,124.20100000000001,349.51,45.2695,116.2538,120.9,106.4104,91.9724,79.83
2018-11-14,186.8,107.3307,125.1549,344.72,44.7733,114.2335,120.84,106.4801,92.7364,78.0
2018-11-15,191.41,109.1533,124.3004,341.57,43.9894,114.5999,120.2,104.97,92.7562,77.39
2018-11-16,193.53,109.0138,128.5927,335.95,46.4107,116.95,121.44,107.28,93.0935,78.19
2018-11-19,185.86,107.8088,129.1293,320.94,45.9939,119.06,121.57,108.29,93.0836,78.96
2018-11-20,176.98,105.6576,125.1747,317.7,45.3985,119.42,120.31,104.62,92.5578,79.22
